Wall time,Step,Value
1658911336.4903429,138002,470.0
1658911407.6367874,138149,471.0
1658911453.484114,138249,471.0
1658911551.9023695,138449,472.0
1658911618.5150387,138588,472.0
1658911627.5251815,138599,473.0
1658911673.5264368,138699,473.0
1658911696.5053282,138749,473.0
1658911844.3384438,139049,474.0
1658911889.9270792,139149,474.0
1658911921.3880649,139199,475.0
1658912111.7773845,139599,476.0
1658912210.6778495,139799,477.0
1658912404.1118498,140199,478.0
1658912449.2959664,140299,478.0
1658912479.0554893,140349,479.0
1658912569.4575648,140549,479.0
1658912622.4921994,140649,480.0
1658912894.6915634,141225,481.0
1658912909.654403,141249,482.0
1658912932.4582174,141299,482.0
1658913054.1991057,141549,483.0
1658913221.7209034,141899,484.0
1658913343.1535091,142149,485.0
1658913366.1580465,142199,485.0
1658913389.186567,142249,485.0
1658913464.9482238,142399,486.0
1658913578.7207842,142649,486.0
1658913726.532997,142949,487.0
1658913886.6586368,143276,488.0
1658913969.517983,143449,489.0
1658914045.4113595,143599,490.0
1658914091.282194,143699,490.0
1658914212.8831828,143949,491.0
1658914281.7830608,144099,491.0
1658914310.536541,144155,491.0
1658914357.9831312,144249,492.0
1658914403.9540637,144349,492.0
1658914456.9596348,144449,493.0
1658914502.9318647,144549,493.0
1658914571.902108,144699,493.0
1658914815.375588,145199,495.0
1658914914.309717,145399,496.0
1658914937.2511537,145449,496.0
1658915018.8302221,145620,496.0
1658915159.89752,145913,497.0
1658915393.5029345,146399,499.0
1658915442.358066,146499,499.0
1658915470.5772007,146549,500.0
1658915539.4295342,146699,500.0
1658915638.1373203,146899,501.0
1658915759.6361454,147149,502.0
1658915782.593014,147199,502.0
1658915867.7866652,147378,502.0
1658915904.3152435,147449,503.0
1658916025.979189,147699,504.0
1658916048.8525472,147749,504.0
1658916170.7151089,147999,505.0
1658916314.5851207,148299,506.0
1658916431.7388608,148550,506.0
1658916503.288148,148699,507.0
1658916623.8992276,148949,508.0
1658916852.0346875,149429,509.0
1658916887.8424141,149499,510.0
1658916910.6262057,149549,510.0
1658917008.044802,149749,511.0
1658917030.634261,149799,511.0
1658917098.3045151,149949,511.0
1658917131.310347,150015,511.0
1658917150.9816146,150049,512.0
1658917196.922303,150149,512.0
1658917295.4695764,150349,513.0
1658917508.425013,150799,514.0
1658917630.0528917,151049,515.0
1658917675.9813354,151149,515.0
1658917696.4918373,151187,515.0
1658917774.3238885,151349,516.0
1658917796.8208716,151399,516.0
1658917871.663621,151549,517.0
1658917917.205822,151649,517.0
1658918039.0092726,151899,518.0
1658918061.9940815,151949,518.0
1658918118.7371645,152066,518.0
1658918206.5796945,152249,519.0
1658918450.1433606,152749,521.0
1658918549.2253513,152949,522.0
1658918572.0678227,152999,522.0
1658918617.843931,153099,522.0
1658918808.2204201,153499,523.0
1658918825.8432558,153531,523.0
1658918952.9730191,153799,524.0
1658918967.577316,153824,524.0
1658919252.2560735,154410,526.0
1658919342.6366005,154599,527.0
1658919388.3103385,154699,527.0
1658919418.5459177,154749,528.0
1658919487.288894,154899,528.0
1658919540.0128498,154999,529.0
1658919730.500583,155399,530.0
1658919851.9490464,155649,531.0
1658919897.839441,155749,531.0
1658920118.2352114,156199,533.0
1658920141.221727,156249,533.0
1658920262.810755,156499,534.0
1658920407.1223283,156799,535.0
1658920909.4523077,157849,538.0
1658920932.2126408,157899,538.0
1658920962.2593918,157949,539.0
1658921031.1819766,158099,539.0
1658921076.82283,158199,539.0
1658921513.4504664,159098,542.0
1658921564.012734,159199,543.0
1658921655.5188117,159391,543.0
1658921663.0464969,159399,544.0
1658921685.8369954,159449,544.0
1658921731.5282643,159549,544.0
1658921807.5631433,159699,545.0
1658921876.1205752,159849,545.0
1658921921.968674,159949,545.0
1658921951.810132,159999,546.0
1658922096.2963002,160299,547.0
1658922188.2523751,160499,547.0
1658922241.0729258,160599,548.0
1658922355.2985287,160849,548.0
1658922503.511724,161149,549.0
1658922600.9326732,161349,550.0
1658922646.7479582,161442,550.0
1658922676.7673028,161499,551.0
