Step,Value
1528396,5208.0
1530296,5214.0
1531193,5217.0
1531446,5218.0
1531496,5219.0
1532396,5222.0
1533346,5225.0
1534596,5229.0
1536546,5236.0
1537246,5238.0
1537746,5240.0
1540276,5248.0
1540946,5251.0
1542296,5255.0
1542620,5256.0
1543499,5259.0
1544596,5263.0
1544796,5264.0
1545346,5266.0
1545896,5268.0
1546146,5269.0
1547946,5275.0
1547996,5275.0
1548196,5276.0
1548446,5276.0
1548846,5278.0
1550146,5282.0
1550696,5284.0
1551346,5286.0
1552046,5289.0
1553196,5293.0
1553246,5293.0
1553596,5294.0
1554096,5296.0
1554246,5296.0
1554633,5297.0
1555246,5300.0
1555446,5300.0
1555512,5300.0
1556146,5303.0
1556946,5305.0
1557696,5308.0
1558346,5310.0
1558746,5312.0
1558896,5312.0
1559396,5314.0
1559446,5314.0
1559614,5314.0
1560796,5319.0
1561946,5322.0
1563346,5327.0
1563546,5328.0
1563996,5329.0
1565496,5335.0
1565746,5335.0
1567796,5342.0
1567946,5343.0
1568796,5346.0
1570846,5353.0
1570896,5353.0
1571996,5357.0
1572146,5357.0
1573946,5363.0
1574596,5366.0
1576096,5371.0
1576746,5373.0
1577096,5374.0
1577296,5375.0
1577346,5375.0
1578746,5380.0
1579496,5382.0
1579596,5383.0
1579746,5383.0
1580296,5385.0
1581296,5388.0
